Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
189606,9559493,77,3,single,rented,no,Army_officer,Sirsa,Haryana,3,13,0
189634,9071050,30,8,single,rented,no,Magistrate,Patiala,Punjab,3,12,0
189655,7767858,29,0,married,rented,no,Physician,Yamunanagar,Haryana,0,10,0
189670,3753805,68,0,single,rented,no,Physician,Srinagar,Jammu_and_Kashmir,0,13,0
189689,1117930,79,15,single,rented,no,Drafter,Rohtak,Haryana,9,12,0
189703,8973665,74,19,single,rented,no,Psychologist,Yamunanagar,Haryana,13,10,0
189739,7394642,53,11,single,rented,yes,Police_officer,Bathinda,Punjab,11,14,0
189761,1755216,38,15,single,rented,no,Hotel_Manager,Haridwar,Uttarakhand,11,13,0
189766,3469231,42,12,single,rented,no,Surgeon,Rohtak,Haryana,12,14,0
189771,1014244,36,9,single,rented,no,Designer,Ludhiana,Punjab,9,10,0
189795,1854968,27,19,single,rented,no,Financial_Analyst,Sonipat,Haryana,3,14,0
189808,1239373,64,4,single,rented,no,Lawyer,Srinagar,Jammu_and_Kashmir,3,12,0
189829,6443249,69,18,single,rented,no,Firefighter,Ambala,Haryana,6,10,0
189840,4273331,67,17,single,rented,yes,Surgeon,Amritsar,Punjab,6,10,0
189841,8371842,66,15,single,owned,no,Comedian,Jalandhar,Punjab,4,11,0
189865,2157311,78,14,single,rented,no,Chef,Sonipat,Haryana,6,12,0
189892,2310149,35,9,single,rented,no,Air_traffic_controller,Jammu[16],Jammu_and_Kashmir,9,11,0
189909,4486618,31,6,single,norent_noown,yes,Police_officer,Yamunanagar,Haryana,6,10,0
189947,6104859,47,12,single,rented,yes,Surgeon,Phagwara,Punjab,12,11,0
189953,8367934,39,0,married,norent_noown,no,Comedian,Panipat,Haryana,0,12,0
189954,5639809,75,0,single,rented,no,Drafter,Dehradun,Uttarakhand,0,10,0
189966,8200302,36,13,single,owned,no,Librarian,Shimla,Himachal_Pradesh,5,11,0
189969,1538951,73,9,single,rented,yes,Geologist,Panchkula,Haryana,9,10,0
189971,8369359,49,7,single,rented,yes,Police_officer,Haridwar,Uttarakhand,7,13,0
190025,532746,78,18,married,rented,yes,Petroleum_Engineer,Haridwar,Uttarakhand,10,12,0
190046,599470,53,17,single,rented,no,Flight_attendant,Srinagar,Jammu_and_Kashmir,3,13,0
190065,7656726,79,9,single,rented,yes,Industrial_Engineer,Ambala,Haryana,6,12,0
190112,6765574,21,7,single,rented,yes,Comedian,Shimla,Himachal_Pradesh,5,12,0
190151,5294978,42,17,single,rented,no,Financial_Analyst,Srinagar,Jammu_and_Kashmir,8,11,0
190177,826478,33,15,single,rented,no,Drafter,Ludhiana,Punjab,13,11,0
190181,3929663,50,5,single,rented,no,Mechanical_engineer,Shimla,Himachal_Pradesh,5,12,0
190216,2301024,51,11,single,rented,yes,Financial_Analyst,Haridwar,Uttarakhand,7,11,0
190218,6474294,48,9,single,rented,no,Comedian,Amritsar,Punjab,8,13,0
190246,6976958,64,1,single,rented,no,Technical_writer,Phagwara,Punjab,1,13,0
190254,4074621,27,14,single,rented,yes,Civil_servant,Sonipat,Haryana,8,13,0
190278,850458,75,1,single,rented,no,Hotel_Manager,Ambala,Haryana,1,12,0
190283,7511554,53,4,single,rented,no,Design_Engineer,Amritsar,Punjab,4,11,0
190293,4470476,38,0,single,rented,yes,Analyst,Srinagar,Jammu_and_Kashmir,0,13,0
190301,4036559,64,1,single,rented,no,Financial_Analyst,Panipat,Haryana,1,12,0
190317,9639313,38,4,single,rented,yes,Lawyer,Yamunanagar,Haryana,4,14,0
190322,3142984,22,13,single,rented,no,Chef,Haridwar,Uttarakhand,10,12,1
190328,6814840,53,13,married,rented,no,Army_officer,Bhiwani,Haryana,3,11,0
190348,4555527,79,10,single,rented,no,Industrial_Engineer,Dehradun,Uttarakhand,3,11,0
190352,259809,34,0,single,rented,no,Biomedical_Engineer,Rohtak,Haryana,0,13,0
190373,1199926,43,11,single,rented,no,Scientist,Ludhiana,Punjab,9,14,0
190382,9272383,68,20,single,rented,no,Army_officer,Srinagar,Jammu_and_Kashmir,9,13,0
190388,9345456,29,0,single,rented,no,Technician,Yamunanagar,Haryana,0,12,0
190397,4515909,22,12,single,rented,yes,Chef,Sonipat,Haryana,7,13,0
190441,4341353,78,6,single,norent_noown,yes,Petroleum_Engineer,Yamunanagar,Haryana,6,10,0
190457,6725891,25,11,single,owned,no,Graphic_Designer,Ambala,Haryana,11,14,0
190486,6851394,48,16,single,rented,no,Design_Engineer,Phagwara,Punjab,10,14,0
190490,7499562,32,8,single,rented,no,Microbiologist,Patiala,Punjab,4,13,0
190496,4392708,28,1,single,rented,yes,Firefighter,Patiala,Punjab,1,10,0
190562,2989320,76,13,single,rented,no,Mechanical_engineer,Ludhiana,Punjab,9,14,0
190590,553772,38,19,single,rented,yes,Computer_operator,Ludhiana,Punjab,9,14,0
190605,5046744,63,17,single,rented,no,Aviator,Rohtak,Haryana,8,10,0
190621,1680165,67,2,single,rented,no,Civil_engineer,Jammu[16],Jammu_and_Kashmir,2,11,0
190644,5830250,24,15,single,rented,yes,Web_designer,Haridwar,Uttarakhand,9,11,0
190651,6826034,56,14,single,rented,no,Surveyor,Bathinda,Punjab,5,11,0
190659,9680806,74,2,single,rented,no,Economist,Srinagar,Jammu_and_Kashmir,2,14,0
190667,9031360,74,20,single,rented,yes,Chartered_Accountant,Jalandhar,Punjab,10,10,0
190687,2377730,64,9,single,rented,no,Drafter,Patiala,Punjab,6,13,0
190694,9585722,37,18,single,rented,yes,Comedian,Jalandhar,Punjab,14,11,0
190697,52436,37,19,married,rented,yes,Graphic_Designer,Panipat,Haryana,10,14,0
190704,1698802,71,3,single,rented,yes,Design_Engineer,Shimla,Himachal_Pradesh,3,14,0
190717,4439374,70,16,single,owned,yes,Comedian,Ambala,Haryana,14,10,0
190724,1556371,39,11,single,rented,no,Psychologist,Panchkula,Haryana,8,13,0
190728,8282569,62,9,single,rented,yes,Air_traffic_controller,Dehradun,Uttarakhand,5,12,0
190730,8593281,22,19,single,rented,no,Chef,Ambala,Haryana,11,11,1
190731,8978055,60,9,single,rented,no,Web_designer,Sirsa,Haryana,9,14,0
190739,3577693,46,4,married,rented,no,Technical_writer,Sonipat,Haryana,4,14,0
190767,8217682,67,10,single,norent_noown,yes,Computer_operator,Sirsa,Haryana,10,10,0
190775,7379284,24,12,single,rented,yes,Scientist,Gurgaon,Haryana,9,11,0
190807,6184253,42,20,single,rented,no,Chemical_engineer,Sonipat,Haryana,12,13,0
190813,9034541,68,4,single,rented,no,Firefighter,Patiala,Punjab,4,10,0
190825,1342169,37,16,single,rented,no,Comedian,Haridwar,Uttarakhand,8,12,0
190831,912537,27,20,single,rented,no,Flight_attendant,Bathinda,Punjab,11,11,0
190838,9665324,57,11,single,owned,no,Consultant,Dehradun,Uttarakhand,7,14,0
190863,779324,45,20,single,rented,no,Architect,Srinagar,Jammu_and_Kashmir,4,10,0
190864,1166694,66,3,single,rented,no,Flight_attendant,Phagwara,Punjab,3,14,0
190880,7076437,71,14,single,rented,no,Microbiologist,Jammu[16],Jammu_and_Kashmir,8,12,0
190882,2279438,65,3,single,rented,no,Secretary,Gurgaon,Haryana,3,10,0
190886,436140,73,13,single,rented,no,Petroleum_Engineer,Shimla,Himachal_Pradesh,11,10,0
190897,5365286,26,12,single,rented,yes,Design_Engineer,Patiala,Punjab,7,12,0
190903,1650754,78,8,single,rented,no,Designer,Faridabad,Haryana,8,12,0
190919,242890,78,12,single,rented,no,Scientist,Karnal,Haryana,3,10,0
190931,4751315,26,16,single,rented,yes,Army_officer,Rohtak,Haryana,10,12,0
190937,7979699,47,15,married,rented,yes,Computer_operator,Karnal,Haryana,10,13,0
190946,151700,33,20,single,rented,no,Politician,Patiala,Punjab,6,13,0
190964,5679259,78,17,single,rented,no,Official,Rohtak,Haryana,14,10,0
190980,5792043,71,6,single,norent_noown,yes,Graphic_Designer,Panipat,Haryana,6,11,0
190991,394382,64,6,single,rented,yes,Police_officer,Bathinda,Punjab,6,13,0
190999,2822867,52,16,single,rented,no,Artist,Srinagar,Jammu_and_Kashmir,6,14,0
191001,5899823,46,8,married,rented,no,Architect,Faridabad,Haryana,8,13,0
191025,831249,75,8,single,rented,no,Aviator,Bathinda,Punjab,8,11,0
191039,9962662,79,19,single,rented,no,Microbiologist,Amritsar,Punjab,7,11,0
191058,600473,24,11,single,rented,no,Analyst,Faridabad,Haryana,6,14,1
191061,1478769,22,14,single,rented,no,Secretary,Shimla,Himachal_Pradesh,8,12,0
191076,6913078,38,14,married,rented,no,Aviator,Sirsa,Haryana,3,14,0
191119,4343535,26,15,married,norent_noown,no,Hotel_Manager,Amritsar,Punjab,11,14,0
191136,550542,33,11,single,rented,no,Army_officer,Haridwar,Uttarakhand,4,13,0
191172,2586645,50,6,single,rented,no,Technical_writer,Gurgaon,Haryana,6,10,0
191188,732443,65,4,single,rented,no,Physician,Karnal,Haryana,4,14,0
191189,3582731,54,2,single,rented,no,Magistrate,Haridwar,Uttarakhand,2,14,0
191199,4745314,61,18,married,rented,no,Computer_operator,Rohtak,Haryana,4,14,0
191211,1369446,59,3,single,rented,no,Police_officer,Bathinda,Punjab,3,11,0
191217,3306272,60,3,single,owned,no,Police_officer,Sonipat,Haryana,3,13,0
191228,7644982,24,1,single,rented,no,Scientist,Faridabad,Haryana,1,11,1
191244,4829059,59,17,married,rented,no,Geologist,Phagwara,Punjab,11,13,0
191289,2240230,31,3,married,rented,no,Surveyor,Bhiwani,Haryana,3,12,0
191307,7724617,25,0,single,rented,no,Computer_hardware_engineer,Dehradun,Uttarakhand,0,13,0
191311,3671761,29,18,single,rented,yes,Scientist,Dehradun,Uttarakhand,3,14,0
191320,5486340,61,13,single,rented,no,Comedian,Jalandhar,Punjab,12,11,0
191343,9112796,27,5,single,rented,yes,Statistician,Haridwar,Uttarakhand,5,12,0
191391,7319293,40,6,single,rented,no,Designer,Phagwara,Punjab,4,14,0
191392,5659276,66,19,single,rented,no,Analyst,Patiala,Punjab,9,14,0
191397,291391,33,8,single,rented,no,Technical_writer,Bhiwani,Haryana,6,13,0
191419,882249,36,14,single,owned,no,Dentist,Phagwara,Punjab,12,13,0
191421,3117744,55,18,single,rented,no,Flight_attendant,Amritsar,Punjab,7,12,0
191432,8723870,71,16,single,rented,no,Analyst,Panchkula,Haryana,14,13,0
191454,6554261,44,12,single,rented,no,Consultant,Panchkula,Haryana,12,10,0
191474,659529,60,10,single,rented,no,Civil_engineer,Srinagar,Jammu_and_Kashmir,8,10,0
191476,3689673,43,11,single,rented,no,Librarian,Gurgaon,Haryana,11,13,0
191479,1877926,52,16,single,rented,no,Fashion_Designer,Bhiwani,Haryana,14,13,0
191488,7171033,68,19,married,rented,no,Computer_operator,Jalandhar,Punjab,4,10,0
191504,6563391,42,9,married,rented,no,Mechanical_engineer,Faridabad,Haryana,9,12,0
191512,3106207,66,6,single,rented,no,Petroleum_Engineer,Sirsa,Haryana,4,10,0
191527,8393068,61,15,married,rented,no,Lawyer,Srinagar,Jammu_and_Kashmir,6,14,0
191530,8801912,33,16,married,rented,no,Flight_attendant,Gurgaon,Haryana,9,14,0
191537,9409023,43,5,single,rented,no,Police_officer,Rohtak,Haryana,4,11,0
191550,1589605,46,13,single,rented,no,Architect,Ambala,Haryana,9,10,0
191595,2153305,21,11,single,rented,yes,Computer_hardware_engineer,Shimla,Himachal_Pradesh,11,14,0
191613,6588127,76,5,single,rented,no,Technician,Bhiwani,Haryana,5,10,0
191619,6010140,75,15,single,rented,yes,Fashion_Designer,Jalandhar,Punjab,9,10,0
191622,490369,23,7,single,rented,yes,Analyst,Jalandhar,Punjab,6,14,1
191656,7058393,68,11,single,rented,no,Industrial_Engineer,Panipat,Haryana,11,11,0
191667,3125040,56,12,single,rented,no,Drafter,Sirsa,Haryana,11,13,0
191676,3917443,27,4,single,rented,no,Geologist,Amritsar,Punjab,4,13,0
191685,8249799,42,19,single,rented,no,Web_designer,Panipat,Haryana,12,10,0
191695,8817634,22,1,single,rented,no,Petroleum_Engineer,Jalandhar,Punjab,1,14,0
191710,1612818,79,10,single,rented,no,Lawyer,Sonipat,Haryana,10,11,0
191727,3019045,76,12,single,rented,no,Design_Engineer,Jammu[16],Jammu_and_Kashmir,11,12,0
191732,66912,27,10,married,rented,no,Software_Developer,Jalandhar,Punjab,10,14,0
191737,7779778,27,11,single,rented,no,Engineer,Rohtak,Haryana,8,12,0
191743,4275801,78,8,married,rented,yes,Computer_hardware_engineer,Amritsar,Punjab,3,11,0
191745,3671933,78,18,single,rented,no,Financial_Analyst,Ambala,Haryana,12,12,0
191747,3599124,47,2,single,rented,yes,Psychologist,Panchkula,Haryana,2,14,0
191772,1020342,37,14,single,rented,no,Official,Bhiwani,Haryana,9,11,0
191809,170128,29,17,single,rented,no,Analyst,Ambala,Haryana,12,12,0
191832,3816048,55,1,single,rented,no,Chemical_engineer,Sirsa,Haryana,1,14,0
191837,2549997,51,15,married,rented,no,Statistician,Faridabad,Haryana,13,14,0
191876,4145448,50,4,single,rented,no,Official,Srinagar,Jammu_and_Kashmir,4,12,0
191886,5542629,22,16,single,rented,no,Technology_specialist,Ludhiana,Punjab,3,13,0
191903,2003507,61,5,single,rented,no,Dentist,Faridabad,Haryana,3,10,0
191933,8856107,53,20,single,rented,no,Civil_engineer,Panchkula,Haryana,8,12,0
191965,8019114,73,17,single,rented,no,Artist,Srinagar,Jammu_and_Kashmir,9,14,0
191973,7750486,43,10,single,rented,no,Designer,Haridwar,Uttarakhand,10,10,0
191975,9202245,74,16,single,rented,yes,Financial_Analyst,Sirsa,Haryana,13,12,0
192003,4190150,31,4,single,rented,no,Air_traffic_controller,Phagwara,Punjab,4,12,0
192015,5737594,26,11,single,rented,no,Lawyer,Gurgaon,Haryana,10,12,1
192064,8502580,66,5,single,rented,yes,Chemical_engineer,Sonipat,Haryana,5,10,0
192075,8165921,51,20,single,rented,no,Chartered_Accountant,Karnal,Haryana,11,14,0
192076,1902407,68,11,single,rented,no,Design_Engineer,Bathinda,Punjab,11,10,0
192085,6758342,33,3,single,rented,no,Comedian,Patiala,Punjab,3,11,0
192089,326917,31,20,single,rented,no,Industrial_Engineer,Dehradun,Uttarakhand,11,10,0
192109,962072,25,14,single,rented,yes,Consultant,Phagwara,Punjab,4,11,0
192125,729340,57,13,single,rented,no,Lawyer,Dehradun,Uttarakhand,13,10,0
192131,3169984,29,1,single,rented,no,Politician,Haridwar,Uttarakhand,1,11,0
192152,7982817,60,6,single,rented,yes,Psychologist,Bhiwani,Haryana,5,14,0
192164,7360578,26,6,married,rented,yes,Scientist,Faridabad,Haryana,6,10,0
192195,7089126,76,14,single,rented,no,Engineer,Panchkula,Haryana,5,12,0
192200,1739250,29,3,single,rented,no,Psychologist,Bhiwani,Haryana,3,11,0
192204,3316589,76,6,single,rented,no,Police_officer,Gurgaon,Haryana,3,14,0
192207,582273,64,14,single,rented,no,Dentist,Karnal,Haryana,3,13,0
192210,5347851,73,18,single,rented,no,Dentist,Jammu[16],Jammu_and_Kashmir,8,10,0
192213,7757947,62,5,single,rented,no,Air_traffic_controller,Shimla,Himachal_Pradesh,4,13,0
192215,7273604,27,9,single,rented,yes,Chemical_engineer,Faridabad,Haryana,9,14,0
192249,5920246,75,13,single,rented,yes,Technology_specialist,Bathinda,Punjab,13,13,0
192274,8342442,30,17,single,rented,no,Chemical_engineer,Jammu[16],Jammu_and_Kashmir,11,10,0
192328,7128746,79,4,single,rented,no,Magistrate,Amritsar,Punjab,4,11,0
192333,1200485,63,16,single,owned,no,Industrial_Engineer,Gurgaon,Haryana,4,14,0
192337,1410169,29,17,single,rented,no,Biomedical_Engineer,Ludhiana,Punjab,5,13,0
192343,3315193,64,16,single,rented,no,Engineer,Phagwara,Punjab,6,12,0
192344,2582117,54,11,single,rented,yes,Architect,Karnal,Haryana,3,14,0
192361,2577341,48,7,single,rented,yes,Software_Developer,Sirsa,Haryana,7,11,0
192372,383685,58,4,single,rented,no,Lawyer,Panchkula,Haryana,4,10,0
192388,9604465,45,12,married,rented,yes,Designer,Shimla,Himachal_Pradesh,6,12,0
192390,8996000,75,14,single,rented,yes,Air_traffic_controller,Srinagar,Jammu_and_Kashmir,9,11,0
192415,5828170,66,17,single,rented,no,Petroleum_Engineer,Ludhiana,Punjab,14,14,0
192418,8047392,61,2,single,rented,no,Graphic_Designer,Phagwara,Punjab,2,14,0
192453,1350358,39,11,single,rented,no,Librarian,Gurgaon,Haryana,11,14,0
192458,4220551,79,1,single,rented,no,Surveyor,Gurgaon,Haryana,1,14,0
192463,3301023,33,16,married,rented,no,Police_officer,Panchkula,Haryana,4,11,0
192498,6370366,59,2,single,rented,yes,Graphic_Designer,Yamunanagar,Haryana,2,13,0
192513,2602671,59,2,single,rented,yes,Design_Engineer,Bathinda,Punjab,2,11,0
192515,4055817,39,14,single,rented,no,Drafter,Gurgaon,Haryana,4,14,0
192541,7234302,31,1,single,rented,no,Chef,Haridwar,Uttarakhand,1,11,0
192545,1489858,24,16,single,owned,yes,Lawyer,Phagwara,Punjab,11,14,0
192550,790606,32,8,single,norent_noown,yes,Architect,Dehradun,Uttarakhand,8,12,0
192560,2487718,24,12,single,owned,no,Police_officer,Ludhiana,Punjab,10,11,0
192599,6466004,66,16,single,rented,yes,Petroleum_Engineer,Phagwara,Punjab,11,13,0
192631,8344782,77,16,single,rented,no,Scientist,Rohtak,Haryana,12,10,0
192634,9282657,57,17,single,rented,no,Web_designer,Sonipat,Haryana,3,14,0
192640,6569934,72,9,single,rented,yes,Comedian,Panipat,Haryana,3,14,0
192652,5874168,39,12,single,rented,no,Drafter,Ludhiana,Punjab,10,14,0
192661,3267322,37,9,single,rented,yes,Statistician,Gurgaon,Haryana,9,10,0
192691,3071743,59,16,single,norent_noown,yes,Magistrate,Srinagar,Jammu_and_Kashmir,10,14,0
192693,4325297,26,19,single,rented,no,Comedian,Jalandhar,Punjab,11,10,0
192757,972023,37,6,single,rented,yes,Designer,Yamunanagar,Haryana,5,11,0
192787,1232691,43,9,single,rented,yes,Mechanical_engineer,Srinagar,Jammu_and_Kashmir,9,11,0
192800,1779655,74,8,single,rented,no,Technician,Yamunanagar,Haryana,7,12,0
192828,1230362,67,7,single,rented,no,Software_Developer,Haridwar,Uttarakhand,7,10,0
192830,4643972,36,9,single,rented,no,Flight_attendant,Sonipat,Haryana,3,13,0
192835,1696344,31,18,single,rented,no,Librarian,Amritsar,Punjab,13,10,0
192868,4212878,28,10,single,rented,yes,Chemical_engineer,Patiala,Punjab,7,14,0
192872,3423010,74,3,single,rented,yes,Computer_hardware_engineer,Dehradun,Uttarakhand,3,10,0
192875,78418,35,18,single,rented,no,Air_traffic_controller,Bathinda,Punjab,12,12,0
192885,7773050,59,19,single,rented,no,Magistrate,Phagwara,Punjab,3,12,0
192896,6982803,38,17,single,rented,no,Consultant,Bathinda,Punjab,5,11,0
192938,2745019,58,16,single,owned,no,Design_Engineer,Bathinda,Punjab,6,14,0
192944,5879597,46,17,single,rented,no,Graphic_Designer,Bathinda,Punjab,9,11,0
192973,8321716,58,10,single,rented,no,Mechanical_engineer,Jammu[16],Jammu_and_Kashmir,4,13,0
193024,6325513,69,15,single,rented,yes,Army_officer,Yamunanagar,Haryana,4,11,0
193046,2861281,25,19,single,rented,no,Air_traffic_controller,Sirsa,Haryana,5,12,0
193060,5176250,42,14,single,rented,no,Analyst,Bhiwani,Haryana,6,14,0
193111,8257194,48,8,single,rented,no,Official,Panipat,Haryana,8,10,0
193150,9878857,32,16,single,rented,yes,Chemical_engineer,Sirsa,Haryana,11,12,0
193153,7127792,36,8,single,norent_noown,no,Computer_hardware_engineer,Yamunanagar,Haryana,8,13,0
193184,4806341,79,3,single,rented,no,Computer_operator,Panchkula,Haryana,3,13,0
193186,4973814,24,19,single,rented,no,Computer_operator,Amritsar,Punjab,6,12,1
193198,2385302,69,10,single,rented,yes,Secretary,Panipat,Haryana,8,13,0
193210,3830939,53,3,single,rented,yes,Chef,Sonipat,Haryana,3,11,0
193225,743219,54,5,single,owned,no,Statistician,Haridwar,Uttarakhand,5,12,0
193255,9739777,22,18,single,rented,no,Firefighter,Panipat,Haryana,4,10,0
193266,4195478,52,12,single,owned,no,Aviator,Panipat,Haryana,5,13,0
193286,5524586,67,7,single,rented,no,Technical_writer,Karnal,Haryana,7,12,0
193287,338634,72,13,single,rented,yes,Technology_specialist,Srinagar,Jammu_and_Kashmir,8,12,0
193292,6127106,72,7,single,rented,no,Mechanical_engineer,Faridabad,Haryana,7,12,0
193301,12608,64,19,single,norent_noown,no,Physician,Dehradun,Uttarakhand,5,11,0
193310,7415733,25,0,single,rented,no,Hotel_Manager,Gurgaon,Haryana,0,12,0
193321,8489881,34,4,married,rented,no,Designer,Jalandhar,Punjab,4,12,0
193325,226629,53,18,single,rented,no,Psychologist,Sirsa,Haryana,12,11,0
193332,7886476,55,8,single,rented,yes,Software_Developer,Ludhiana,Punjab,8,10,0
193339,3412690,66,13,single,rented,no,Hotel_Manager,Amritsar,Punjab,11,14,0
193350,5639383,37,5,single,rented,no,Civil_engineer,Sonipat,Haryana,4,12,0
193351,3933433,32,5,single,rented,no,Graphic_Designer,Bhiwani,Haryana,3,12,0
193353,192829,66,11,single,rented,no,Flight_attendant,Sonipat,Haryana,11,14,0
193359,6606244,33,8,single,rented,no,Flight_attendant,Bhiwani,Haryana,8,13,0
193360,1969961,51,9,married,rented,yes,Dentist,Amritsar,Punjab,9,12,0
193396,4139062,31,11,single,rented,no,Industrial_Engineer,Sonipat,Haryana,11,13,0
193422,570560,60,9,single,rented,no,Computer_operator,Panchkula,Haryana,4,13,0
193496,2096865,23,11,single,rented,no,Drafter,Dehradun,Uttarakhand,11,12,0
193502,9556585,29,1,single,rented,no,Drafter,Ludhiana,Punjab,1,10,0
193531,6105859,44,18,single,rented,no,Design_Engineer,Shimla,Himachal_Pradesh,10,14,0
193559,4570845,47,3,single,rented,no,Web_designer,Srinagar,Jammu_and_Kashmir,3,14,0
193567,80183,72,4,single,rented,yes,Financial_Analyst,Srinagar,Jammu_and_Kashmir,4,13,0
193568,2175094,29,4,single,rented,yes,Economist,Srinagar,Jammu_and_Kashmir,4,11,0
